"CÃ³digo Completo";"Familia";"Referencia";"VersiÃ³n";"Color";"Nombre SAP";"Nombre Final ES";"Nombre Final EN";"Mueble";"DesignaciÃ³n";"LÃ­nea Comercial";"Medida Comercial";"Ancho (cm)";"Fondo (cm)";"Alto (cm)";"Peso (kg)";"Canto Puertas";"RH";"Armado";"Marca Propia"
"VBAN12-0059-000-0100";"VBAN12";"0059";"000";"0100";"RH MUEBLE MISUS LVM 79X48 CANTO 2MM CIERRE LENTO OCULTO BLANCO";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 79X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR MISUS CLASS WALL MOUNTED VANITY 31INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"79X48";"78,4";"47,6";"48";"27,8";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0059-000-0420";"VBAN12";"0059";"000";"0420";"RH MUEBLE MISUS LVM 79X48 CANTO 2MM CIERRE LENTO OCULTO ROVERE";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 79X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR MISUS CLASS WALL MOUNTED VANITY 31INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"79X48";"78,4";"47,6";"48";"27,8";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0059-000-0447";"VBAN12";"0059";"000";"0447";"RH MUEBLE MISUS LVM 79X48 CANTO 2MM CIERRE LENTO OCULTO CARBONO/BAUDO";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 79X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR MISUS CLASS WALL MOUNTED VANITY 31INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"79X48";"78,4";"47,6";"48";"27,8";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0059-000-0484";"VBAN12";"0059";"000";"0484";"RH MUEBLE MISUS LVM 79X48 CANTO 2MM CIERRE LENTO OCULTO SAGANO";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 79X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR MISUS CLASS WALL MOUNTED VANITY 31INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"MISUS";"ELEVADO";"CLASS";"79X48";"78,4";"47,6";"48";"27,8";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0060-000-0100";"VBAN12";"0060";"000";"0100";"RH MUEBLE VITELI LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO BLANCO";"RH MUEBLE ELEVADO VITELI CLASS PARA LAVAMANOS 63X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR VITELI CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"VITELI";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"21";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0060-000-0371";"VBAN12";"0060";"000";"0371";"RH MUEBLE VITELI LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO ARENA";"RH MUEBLE ELEVADO VITELI CLASS PARA LAVAMANOS 63X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR VITELI CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"VITELI";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"21";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0060-000-0406";"VBAN12";"0060";"000";"0406";"RH MUEBLE VITELI LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO AMARETTO";"RH MUEBLE ELEVADO VITELI CLASS PARA LAVAMANOS 63X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR VITELI CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"VITELI";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"21";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0060-000-0437";"VBAN12";"0060";"000";"0437";"RH MUEBLE VITELI LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO SODER/MALI";"RH MUEBLE ELEVADO VITELI CLASS PARA LAVAMANOS 63X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR VITELI CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"VITELI";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"21";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0060-000-0439";"VBAN12";"0060";"000";"0439";"RH MUEBLE VITELI LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO MITTE/TAMBO";"RH MUEBLE ELEVADO VITELI CLASS PARA LAVAMANOS 63X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR VITELI CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"VITELI";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"21";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0060-000-0447";"VBAN12";"0060";"000";"0447";"RH MUEBLE VITELI LVM 63X48 CANTO 2MM CIERRE LENTO OCULTO CARBONO";"RH MUEBLE ELEVADO VITELI CLASS PARA LAVAMANOS 63X48 R OCULTO CIERRE LENTO CANTO 2 MM";"MR VITELI CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND";"VITELI";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"21";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0061-000-0437";"VBAN12";"0061";"000";"0437";"RH MUEBLE MISUS LVM 63X48 CANTO 2MM CIERRE LENTO OCUL ESPECIAL OBRA SODER/ MALI";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 63X48 R OCULTO CIERRE LENTO CANTO 2 MM ESPECIAL OBRA";"MR MISUS CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND ESPECIAL OBRA";"MISUS";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"21";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0061-000-0442";"VBAN12";"0061";"000";"0442";"RH MUEBLE MISUS LVM 63X48 CANTO 2MM CIERRE LENTO OCUL ESPECIAL OBRA GRACIA/ SIKUANI";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 63X48 R OCULTO CIERRE LENTO CANTO 2 MM ESPECIAL OBRA";"MR MISUS CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND ESPECIAL OBRA";"MISUS";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"21";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0061-000-0465";"VBAN12";"0061";"000";"0465";"RH MUEBLE MISUS LVM 63X48 CANTO 2MM CIERRE LENTO OCUL ESPECIAL OBRA MACULA";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 63X48 R OCULTO CIERRE LENTO CANTO 2 MM ESPECIAL OBRA";"MR MISUS CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND ESPECIAL OBRA";"MISUS";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"21";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0062-000-0437";"VBAN12";"0062";"000";"0437";"RH MUEBLE MISUS LVM 79X48 CANTO 2MM CIERRE LENTO OCUL ESPECIAL OBRA SODER/ MALI";"RH MUEBLE ELEVADO MISUS CLASS PARA LAVAMANOS 79X48 R OCULTO CIERRE LENTO CANTO 2 MM ESPECIAL OBRA";"MR MISUS CLASS WALL MOUNTED VANITY 31INX19IN S CONCEALED SOFT CLOSE 2MM EDGE BAND ESPECIAL OBRA";"MISUS";"ELEVADO";"CLASS";"79X48";"78,4";"47,6";"48";"27,8";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0063-000-0100";"VBAN12";"0063";"000";"0100";"RH MUEBLE GRECO LVM 63X48 CANTO 1.5MM CIERRE OCULTO BLANCO";"RH MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 63X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"MR GRECO CLASS WALL MOUNTED VANITY 25INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"63X48";"62,4";"47,6";"48";"23,6";"CANTO 1.5 MM";"RH";"NO";"NA"
"VBAN12-0064-000-0100";"VBAN12";"0064";"000";"0100";"RH MUEBLE GRECO LVM 79X48 CANTO 1.5MM CIERRE OCULTO BLANCO";"RH MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 79X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"MR GRECO CLASS WALL MOUNTED VANITY 31INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"79X48";"78,4";"46,7";"48";"27,6";"CANTO 1.5 MM";"RH";"NO";"NA"
"VBAN12-0064-000-0442";"VBAN12";"0064";"000";"0442";"RH MUEBLE GRECO LVM 79X48 CANTO 1.5MM CIERRE OCULTO GRACIA/SIKUANI";"RH MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 79X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"MR GRECO CLASS WALL MOUNTED VANITY 31INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"79X48";"78,4";"46,7";"48";"27,6";"CANTO 1.5 MM";"RH";"NO";"NA"
"VBAN12-0065-000-0100";"VBAN12";"0065";"000";"0100";"RH MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 48X43 BLANCO";"RH MUEBLE SOPORTE Y ESTRUCTURA GODAI CLASS PARA LAVAMANOS 48X43 CANTO 2 MM";"MR GODAI CLASS VANITY SUPPORT AND STRUCTURE 19INX17IN 2MM EDGE BAND";"GODAI";"SOPORTE Y ESTRUCTURA";"CLASS";"48X43";"47,4";"42,6";"85,3";"10";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0066-000-0100";"VBAN12";"0066";"000";"0100";"RH CUBO-CAJON GODAI 48X43 CIERRE SUAVE CANTO 2MM BLANCO";"RH MUEBLE CUBO-CAJON GODAI CLASS PARA LAVAMANOS 48X43 RFE CIERRE LENTO CANTO 2 MM";"MR GODAI CLASS VANITY CUBE DRAWER 19INX17IN SFE SOFT CLOSE 2MM EDGE BAND";"GODAI";"CUBO-CAJON";"CLASS";"48X43";"41,7";"41,3";"30";"12,4";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0067-000-0100";"VBAN12";"0067";"000";"0100";"RH MUEBLE SOPORTE GODAI 48X43 BLANCO";"RH MUEBLE SOPORTE GODAI CLASS PARA LAVAMANOS 48X43 CANTO 2 MM";"MR GODAI CLASS VANITY SUPPORT 19INX17IN 2MM EDGE BAND";"GODAI";"SOPORTE";"CLASS";"48X43";"47,4";"42,6";"15";"3,9";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0067-000-0367";"VBAN12";"0067";"000";"0367";"RH MUEBLE SOPORTE GODAI 48X43 GLACIAL";"RH MUEBLE SOPORTE GODAI CLASS PARA LAVAMANOS 48X43 CANTO 2 MM";"MR GODAI CLASS VANITY SUPPORT 19INX17IN 2MM EDGE BAND";"GODAI";"SOPORTE";"CLASS";"48X43";"47,4";"42,6";"15";"3,9";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0068-000-0100";"VBAN12";"0068";"000";"0100";"RH CUBO GODAI 48X43 BLANCO";"RH MUEBLE CUBO GODAI CLASS PARA LAVAMANOS 48X43 CANTO 2 MM";"MR GODAI CLASS VANITY CUBE 19INX17IN 2MM EDGE BAND";"GODAI";"CUBO";"CLASS";"48X43";"41,7";"41,3";"30";"6,9";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0069-000-0100";"VBAN12";"0069";"000";"0100";"RH MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 48X43 BLANCO";"RH MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI CLASS PARA LAVAMANOS 48X43 CANTO 2 MM";"MR GODAI CLASS VANITY SUPPORT AND STRUCTURE WITH SHELF 19INX17IN 2MM EDGE BAND";"GODAI";"SOPORTE Y ESTRUCTURA CON ENTREPAÑO";"CLASS";"48X43";"47,4";"42,6";"85,3";"12";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0070-000-0100";"VBAN12";"0070";"000";"0100";"RH MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 63X48 BLANCO";"RH MUEBLE SOPORTE Y ESTRUCTURA GODAI CLASS PARA LAVAMANOS 63X48 CANTO 2 MM";"MR GODAI CLASS VANITY SUPPORT AND STRUCTURE 25INX19IN 2MM EDGE BAND";"GODAI";"SOPORTE Y ESTRUCTURA";"CLASS";"63X48";"62,4";"47,6";"85,3";"10,7";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0071-000-0100";"VBAN12";"0071";"000";"0100";"RH CUBO-CAJON GODAI 63X48 CIERRE SUAVE CANTO 2MM BLANCO";"RH MUEBLE CUBO-CAJON GODAI CLASS PARA LAVAMANOS 63X48 RFE CIERRE LENTO CANTO 2 MM";"MR GODAI CLASS VANITY CUBE DRAWER 25INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"GODAI";"CUBO-CAJON";"CLASS";"63X48";"56,7";"46,3";"30";"15,3";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0072-000-0100";"VBAN12";"0072";"000";"0100";"RH MUEBLE SOPORTE GODAI 63X48 BLANCO";"RH MUEBLE SOPORTE GODAI CLASS PARA LAVAMANOS 63X48 CANTO 2 MM";"MR GODAI CLASS VANITY SUPPORT 25INX19IN 2MM EDGE BAND";"GODAI";"SOPORTE";"CLASS";"63X48";"62,4";"47,6";"15";"3,9";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0073-000-0100";"VBAN12";"0073";"000";"0100";"RH CUBO GODAI 63X48 BLANCO";"RH MUEBLE CUBO GODAI CLASS PARA LAVAMANOS 63X48 CANTO 2 MM";"MR GODAI CLASS VANITY CUBE 25INX19IN 2MM EDGE BAND";"GODAI";"CUBO";"CLASS";"63X48";"57,6";"46,3";"30";"9,9";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0074-000-0100";"VBAN12";"0074";"000";"0100";"RH MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48 BLANCO";"RH MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI CLASS PARA LAVAMANOS 63X48 CANTO 2 MM";"MR GODAI CLASS VANITY SUPPORT AND STRUCTURE WITH SHELF 25INX19IN 2MM EDGE BAND";"GODAI";"SOPORTE Y ESTRUCTURA CON ENTREPAÑO";"CLASS";"63X48";"62,4";"47,6";"85,3";"16,4";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0074-000-0439";"VBAN12";"0074";"000";"0439";"RH MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48 MITTE/TAMBO";"RH MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI CLASS PARA LAVAMANOS 63X48 CANTO 2 MM";"MR GODAI CLASS VANITY SUPPORT AND STRUCTURE WITH SHELF 25INX19IN 2MM EDGE BAND";"GODAI";"SOPORTE Y ESTRUCTURA CON ENTREPAÑO";"CLASS";"63X48";"62,4";"47,6";"85,3";"16,4";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0075-000-0100";"VBAN12";"0075";"000";"0100";"RH MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48 BLANCO";"RH MUEBLE SOPORTE Y ESTRUCTURA GODAI CLASS PARA LAVAMANOS 79X48 CANTO 2 MM";"MR GODAI CLASS VANITY SUPPORT AND STRUCTURE 31INX19IN 2MM EDGE BAND";"GODAI";"SOPORTE Y ESTRUCTURA";"CLASS";"79X48";"78,4";"47,6";"85,3";"12,6";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0076-000-0100";"VBAN12";"0076";"000";"0100";"RH MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48 BLANCO";"RH MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI CLASS PARA LAVAMANOS 79X48 CANTO 2 MM";"MR GODAI CLASS VANITY SUPPORT AND STRUCTURE WITH SHELF 31INX19IN 2MM EDGE BAND";"GODAI";"SOPORTE Y ESTRUCTURA CON ENTREPAÑO";"CLASS";"79X48";"78,4";"47,6";"85,3";"16,4";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0077-000-0100";"VBAN12";"0077";"000";"0100";"RH CUBO-CAJON GODAI 79X48 CIERRE SUAVE CANTO 2MM BLANCO";"RH MUEBLE CUBO-CAJON GODAI CLASS PARA LAVAMANOS 79X48 RFE CIERRE LENTO CANTO 2 MM";"MR GODAI CLASS VANITY CUBE DRAWER 31INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"GODAI";"CUBO-CAJON";"CLASS";"79X48";"72,7";"46,3";"30";"18,1";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0078-000-0100";"VBAN12";"0078";"000";"0100";"RH MUEBLE SOPORTE GODAI 79X48 BLANCO";"RH MUEBLE SOPORTE GODAI CLASS PARA LAVAMANOS 79X48 CANTO 2 MM";"MR GODAI CLASS VANITY SUPPORT 31INX19IN 2MM EDGE BAND";"GODAI";"SOPORTE";"CLASS";"79X48";"78,4";"47,6";"15";"4,2";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0078-000-0484";"VBAN12";"0078";"000";"0484";"RH MUEBLE SOPORTE GODAI 79X48 SAGANO";"RH MUEBLE SOPORTE GODAI CLASS PARA LAVAMANOS 79X48 CANTO 2 MM";"MR GODAI CLASS VANITY SUPPORT 31INX19IN 2MM EDGE BAND";"GODAI";"SOPORTE";"CLASS";"79X48";"78,4";"47,6";"15";"4,2";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0079-000-0100";"VBAN12";"0079";"000";"0100";"RH CUBO GODAI 79X48 BLANCO";"RH MUEBLE CUBO GODAI CLASS PARA LAVAMANOS 79X48 CANTO 2 MM";"MR GODAI CLASS VANITY CUBE 31INX19IN 2MM EDGE BAND";"GODAI";"CUBO";"CLASS";"79X48";"72,7";"46,3";"30";"11,7";"CANTO 2 MM";"RH";"NO";"NA"
"VBAN12-0080-000-0100";"VBAN12";"0080";"000";"0100";"RH MUEBLE GRECO LVM 124X48 CANTO 1.5MM CIERRE OCULTO BLANCO";"RH MUEBLE ELEVADO GRECO CLASS PARA LAVAMANOS 124X48 R OCULTO + RFE CIERRE LENTO CANTO 1.5 MM";"MR GRECO CLASS WALL MOUNTED VANITY 49INX19IN S CONCEALED + SFE SOFT CLOSE 1.5MM EDGE BAND";"GRECO";"ELEVADO";"CLASS";"124X48";"123,4";"47,6";"48";"43";"CANTO 1.5 MM";"RH";"NO";"NA"
"VBAN12-0081-000-0437";"VBAN12";"0081";"000";"0437";"MUEBLE MACAO CLASS LVM 48X43 CANTO 2MM CIERRE LENTO SODER/MALI";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 48X43 RFE CIERRE LENTO CANTO 2 MM";"MACAO CLASS WALL MOUNTED VANITY 19INX17IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"48X43";"47,4";"42,4";"57";"14";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0081-000-0439";"VBAN12";"0081";"000";"0439";"MUEBLE MACAO CLASS LVM 48X43 CANTO 2MM CIERRE LENTO MITTE/ TAMBO";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 48X43 RFE CIERRE LENTO CANTO 2 MM";"MACAO CLASS WALL MOUNTED VANITY 19INX17IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"48X43";"47,4";"42,4";"57";"14";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0081-000-0442";"VBAN12";"0081";"000";"0442";"MUEBLE MACAO CLASS LVM 48X43 CANTO 2MM CIERRE LENTO GRACIA/ SIKUANI";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 48X43 RFE CIERRE LENTO CANTO 2 MM";"MACAO CLASS WALL MOUNTED VANITY 19INX17IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"48X43";"47,4";"42,4";"57";"14";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0081-000-0447";"VBAN12";"0081";"000";"0447";"MUEBLE MACAO CLASS LVM 48X43 CANTO 2MM CIERRE LENTO CARBONO/ BAUDO";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 48X43 RFE CIERRE LENTO CANTO 2 MM";"MACAO CLASS WALL MOUNTED VANITY 19INX17IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"48X43";"47,4";"42,4";"57";"14";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0081-000-0457";"VBAN12";"0081";"000";"0457";"MUEBLE MACAO CLASS LVM 48X43 CANTO 2MM CIERRE LENTO COCUY";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 48X43 RFE CIERRE LENTO CANTO 2 MM";"MACAO CLASS WALL MOUNTED VANITY 19INX17IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"48X43";"47,4";"42,4";"57";"14";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0081-000-0458";"VBAN12";"0081";"000";"0458";"MUEBLE MACAO CLASS LVM 48X43 CANTO 2MM CIERRE LENTO TRIBECA";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 48X43 RFE CIERRE LENTO CANTO 2 MM";"MACAO CLASS WALL MOUNTED VANITY 19INX17IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"48X43";"47,4";"42,4";"57";"14";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0081-000-0493";"VBAN12";"0081";"000";"0493";"MUEBLE MACAO CLASS LVM 48X43 CANTO 2MM CIERRE LENTO AUSTRAL";"MUEBLE ELEVADO MACAO CLASS PARA LAVAMANOS 48X43 RFE CIERRE LENTO CANTO 2 MM";"MACAO CLASS WALL MOUNTED VANITY 19INX17IN SFE SOFT CLOSE 2MM EDGE BAND";"MACAO";"ELEVADO";"CLASS";"48X43";"47,4";"42,4";"57";"14";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0082-000-0437";"VBAN12";"0082";"000";"0437";"MUEBLE THALOS CLASS LVM 79X48 SODER/MALI";"MUEBLE ELEVADO THALOS CLASS PARA LAVAMANOS 79X48 RFE CIERRE LENTO CANTO 2 MM";"THALOS CLASS WALL MOUNTED VANITY 31INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"THALOS";"ELEVADO";"CLASS";"79X48";"77,8";"47,6";"48";"17,6";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0082-000-0439";"VBAN12";"0082";"000";"0439";"MUEBLE THALOS CLASS LVM 79X48 MITTE/TAMBO";"MUEBLE ELEVADO THALOS CLASS PARA LAVAMANOS 79X48 RFE CIERRE LENTO CANTO 2 MM";"THALOS CLASS WALL MOUNTED VANITY 31INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"THALOS";"ELEVADO";"CLASS";"79X48";"77,8";"47,6";"48";"17,6";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0082-000-0442";"VBAN12";"0082";"000";"0442";"MUEBLE THALOS CLASS LVM 79X48 GRACIA/SIKUANI";"MUEBLE ELEVADO THALOS CLASS PARA LAVAMANOS 79X48 RFE CIERRE LENTO CANTO 2 MM";"THALOS CLASS WALL MOUNTED VANITY 31INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"THALOS";"ELEVADO";"CLASS";"79X48";"77,8";"47,6";"48";"17,6";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0082-000-0447";"VBAN12";"0082";"000";"0447";"MUEBLE THALOS CLASS LVM 79X48 CARBONO/BAUDO";"MUEBLE ELEVADO THALOS CLASS PARA LAVAMANOS 79X48 RFE CIERRE LENTO CANTO 2 MM";"THALOS CLASS WALL MOUNTED VANITY 31INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"THALOS";"ELEVADO";"CLASS";"79X48";"77,8";"47,6";"48";"17,6";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0082-000-0458";"VBAN12";"0082";"000";"0458";"MUEBLE THALOS CLASS LVM 79X48 TRIBECA";"MUEBLE ELEVADO THALOS CLASS PARA LAVAMANOS 79X48 RFE CIERRE LENTO CANTO 2 MM";"THALOS CLASS WALL MOUNTED VANITY 31INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"THALOS";"ELEVADO";"CLASS";"79X48";"77,8";"47,6";"48";"17,6";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0082-000-0485";"VBAN12";"0082";"000";"0485";"MUEBLE THALOS CLASS LVM 79X48 TRIBECA/CINZA";"MUEBLE ELEVADO THALOS CLASS PARA LAVAMANOS 79X48 RFE CIERRE LENTO CANTO 2 MM";"THALOS CLASS WALL MOUNTED VANITY 31INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"THALOS";"ELEVADO";"CLASS";"79X48";"77,8";"47,6";"48";"17,6";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0082-000-0486";"VBAN12";"0082";"000";"0486";"MUEBLE THALOS CLASS LVM 79X48 MITTE/BLANCO";"MUEBLE ELEVADO THALOS CLASS PARA LAVAMANOS 79X48 RFE CIERRE LENTO CANTO 2 MM";"THALOS CLASS WALL MOUNTED VANITY 31INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"THALOS";"ELEVADO";"CLASS";"79X48";"77,8";"47,6";"48";"17,6";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0082-000-0493";"VBAN12";"0082";"000";"0493";"MUEBLE THALOS CLASS LVM 79X48 AUSTRAL";"MUEBLE ELEVADO THALOS CLASS PARA LAVAMANOS 79X48 RFE CIERRE LENTO CANTO 2 MM";"THALOS CLASS WALL MOUNTED VANITY 31INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"THALOS";"ELEVADO";"CLASS";"79X48";"77,8";"47,6";"48";"17,6";"CANTO 2 MM";"NA";"NO";"NA"
"VBAN12-0082-MRH-0100";"VBAN12";"0082";"MRH";"0100";"RH MUEBLE THALOS CLASS LVM 79X48 BLANCO";"RH MUEBLE ELEVADO THALOS CLASS PARA LAVAMANOS 79X48 RFE CIERRE LENTO CANTO 2 MM";"MR THALOS CLASS WALL MOUNTED VANITY 31INX19IN SFE SOFT CLOSE 2MM EDGE BAND";"THALOS";"ELEVADO";"CLASS";"79X48";"77,8";"47,6";"48";"17,6";"CANTO 2 MM";"RH";"NO";"NA"
