Codigo;Descripcion;Codigo C;Tipo de producto;Nombre Color;Armado;Clientes marca propia;RH;Designacion;Nombre mueble;Linea;Hogar;Medida;Accesorio;Color puertas;Canto;Riel;DESCRIPCION FINAL;NAME CABINET;DESIGNATION;HOME;MEASURE;ACCESORIES;INGLES;ISOMETRICO;FONDO;ALTO;ANCHO;PESO;;D;H;W;Wg;ICON 1;ICON2;ICON3;ICON4;DESCRIPCION INGLES
VBAN12-0045-000-1321;CUBO-CAJON GODAI 63X48 CIERRE SUAVE CANTO 2MM KOA CARB;1321;MUEBLE;KOA FOREST;;;;CUBO-CAJON;GODAI;;LAVAMANOS;63X48;;;CANTO 2MM;CIERRE SUEAVE;MUEBLE GODAI CUBO-CAJON CANTO 2MM CIERRE SUEAVE PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO-CAJON GODAI 63X48 CIERRE SUAVE CANTO 2MM.ai;46,3;30;56,7;15,3;;18,2;11,8;22,3;33,7;;;;;
VBAN12-0045-000-1333;CUBO-CAJON GODAI 63X48 CIERRE SUAVE CANTO 2MM FLORMORADO;1333;MUEBLE;FLORMORADO;;;;CUBO-CAJON;GODAI;;LAVAMANOS;63X48;;;CANTO 2MM;CIERRE SUEAVE;MUEBLE GODAI CUBO-CAJON CANTO 2MM CIERRE SUEAVE PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO-CAJON GODAI 63X48 CIERRE SUAVE CANTO 2MM.ai;46,3;30;56,7;15,3;;18,2;11,8;22,3;33,7;;;;;
VBAN12-0046-000-0437;MUEBLE SOPORTE GODAI 63X48 SODER/MALI;0437;MUEBLE;SODER/MALI;;;;SOPORTE;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 63X48.ai;47,6;15;62,4;3,9;;18,7;5,9;24,6;8,6;;;;;
VBAN12-0046-000-0439;MUEBLE SOPORTE GODAI 63X48 MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;SOPORTE;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 63X48.ai;47,6;15;62,4;3,9;;18,7;5,9;24,6;8,6;;;;;
VBAN12-0046-000-0442;MUEBLE SOPORTE GODAI 63X48 GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;SOPORTE;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 63X48.ai;47,6;15;62,4;3,9;;18,7;5,9;24,6;8,6;;;;;
VBAN12-0046-000-0447;MUEBLE SOPORTE GODAI 63X48 CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;;SOPORTE;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 63X48.ai;47,6;15;62,4;3,9;;18,7;5,9;24,6;8,6;;;;;
VBAN12-0046-000-0458;MUEBLE SOPORTE GODAI 63X48 TRIBECA;0458;MUEBLE;TRIBECA;;;;SOPORTE;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 63X48.ai;47,6;15;62,4;3,9;;18,7;5,9;24,6;8,6;;;;;
VBAN12-0046-000-0467;MUEBLE SOPORTE GODAI 63X48 CINZA/COBALTO;0467;MUEBLE;CINZA COBALTO;;;;SOPORTE;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 63X48.ai;47,6;15;62,4;3,9;;18,7;5,9;24,6;8,6;;;;;
VBAN12-0046-000-0493;MUEBLE SOPORTE GODAI 63X48 AUSTRAL;0493;MUEBLE;AUSTRAL;;;;SOPORTE;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 63X48.ai;47,6;15;62,4;3,9;;18,7;5,9;24,6;8,6;;;;;
VBAN12-0046-000-1321;MUEBLE SOPORTE GODAI 63X48 KOA CARB;1321;MUEBLE;KOA FOREST;;;;SOPORTE;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 63X48.ai;47,6;15;62,4;3,9;;18,7;5,9;24,6;8,6;;;;;
VBAN12-0046-FMT-0458;MUEBLE SOPORTE GODAI 63X48 TRIBECA-FERMETAL;0458;MUEBLE;TRIBECA;;;;SOPORTE;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 63X48.ai;47,6;15;62,4;3,9;;18,7;5,9;24,6;8,6;;;;;
VBAN12-0046-MRH-0467;RH MUEBLE SOPORTE GODAI 63X48 CINZA/COBALTO;0467;MUEBLE;CINZA COBALTO;;;RH;SOPORTE;GODAI;;LAVAMANOS;63X48;;;;;RH MUEBLE GODAI SOPORTE PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE GODAI 63X48.ai;47,6;15;62,4;3,9;;18,7;5,9;24,6;8,6;;;;;
VBAN12-0047-000-0437;CUBO GODAI 63X48 SODER/MALI;0437;MUEBLE;SODER/MALI;;;;CUBO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI CUBO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO GODAI 63X48.ai;46,3;30;57,6;9,9;;18,2;11,8;22,7;21,8;;;;;
VBAN12-0047-000-0439;CUBO GODAI 63X48 MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;CUBO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI CUBO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO GODAI 63X48.ai;46,3;30;57,6;9,9;;18,2;11,8;22,7;21,8;;;;;
VBAN12-0047-000-0442;CUBO GODAI 63X48 GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;CUBO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI CUBO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO GODAI 63X48.ai;46,3;30;57,6;9,9;;18,2;11,8;22,7;21,8;;;;;
VBAN12-0047-000-0447;CUBO GODAI 63X48 CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;;CUBO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI CUBO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO GODAI 63X48.ai;46,3;30;57,6;9,9;;18,2;11,8;22,7;21,8;;;;;
VBAN12-0047-000-0458;CUBO GODAI 63X48 TRIBECA;0458;MUEBLE;TRIBECA;;;;CUBO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI CUBO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO GODAI 63X48.ai;46,3;30;57,6;9,9;;18,2;11,8;22,7;21,8;;;;;
VBAN12-0047-FMT-0458;CUBO GODAI 63X48 TRIBECA-FERMETAL;0458;MUEBLE;TRIBECA;;;;CUBO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI CUBO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO GODAI 63X48.ai;46,3;30;57,6;9,9;;18,2;11,8;22,7;21,8;;;;;
VBAN12-0047-MRH-0458;RH CUBO GODAI 63X48 TRIBECA;0458;MUEBLE;TRIBECA;;;RH;CUBO;GODAI;;LAVAMANOS;63X48;;;;;RH MUEBLE GODAI CUBO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\CUBO GODAI 63X48.ai;46,3;30;57,6;9,9;;18,2;11,8;22,7;21,8;;;;;
VBAN12-0048-000-0437;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48 SODER/MALI;0437;MUEBLE;SODER/MALI;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48.ai;47,6;85,3;62,4;16,4;;18,7;33,6;24,6;36,1;;;;;
VBAN12-0048-000-0439;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48 MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48.ai;47,6;85,3;62,4;16,4;;18,7;33,6;24,6;36,1;;;;;
VBAN12-0048-000-0442;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48 GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48.ai;47,6;85,3;62,4;16,4;;18,7;33,6;24,6;36,1;;;;;
VBAN12-0048-000-0447;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48 CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48.ai;47,6;85,3;62,4;16,4;;18,7;33,6;24,6;36,1;;;;;
VBAN12-0048-000-0458;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48 TRIBECA;0458;MUEBLE;TRIBECA;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48.ai;47,6;85,3;62,4;16,4;;18,7;33,6;24,6;36,1;;;;;
VBAN12-0048-000-0493;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48 AUSTRAL;0493;MUEBLE;AUSTRAL;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48.ai;47,6;85,3;62,4;16,4;;18,7;33,6;24,6;36,1;;;;;
VBAN12-0048-FMT-0458;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48 TRIBECA-FERMETAL;0458;MUEBLE;TRIBECA;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48.ai;47,6;85,3;62,4;16,4;;18,7;33,6;24,6;36,1;;;;;
VBAN12-0048-SCH-0458;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48 TRIBECA-SODIMAC CHILE;0458;MUEBLE;TRIBECA;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;63X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 63X48.ai;47,6;85,3;62,4;16,4;;18,7;33,6;24,6;36,1;;;;;
VBAN12-0049-000-0100;RH MUEBLE VITELI LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO BLANCO;0100;MUEBLE;BLANCO ;;;RH;;VITELLI;;LAVAMANOS;94X48;;;CANTO 2MM;CIERRE LENTO OCULTO;RH MUEBLE VITELLI CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 94X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE VITELI LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO.ai;47,6;48;93,4;26;;18,7;18,9;36,8;57,2;;;;;
VBAN12-0049-000-0371;RH MUEBLE VITELI LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO ARENA;0371;MUEBLE;ARENA;;;RH;;VITELLI;;LAVAMANOS;94X48;;;CANTO 2MM;CIERRE LENTO OCULTO;RH MUEBLE VITELLI CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 94X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE VITELI LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO.ai;47,6;48;93,4;26;;18,7;18,9;36,8;57,2;;;;;
VBAN12-0049-000-0437;RH MUEBLE VITELLI LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO SODER/MALI;0437;MUEBLE;SODER/MALI;;;RH;;VITELLI;;LAVAMANOS;94X48;;;CANTO 2MM;CIERRE LENTO OCULTO;RH MUEBLE VITELLI CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 94X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE VITELI LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO.ai;47,6;48;93,4;26;;18,7;18,9;36,8;57,2;;;;;
VBAN12-0049-000-0442;RH MUEBLE VITELLI LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;RH;;VITELLI;;LAVAMANOS;94X48;;;CANTO 2MM;CIERRE LENTO OCULTO;RH MUEBLE VITELLI CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 94X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE VITELI LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO.ai;47,6;48;93,4;26;;18,7;18,9;36,8;57,2;;;;;
VBAN12-0049-000-0449;RH MUEBLE VITELLI LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO PROVENCE MAPLE;0449;MUEBLE;PROVENCE MAPLE;;;RH;;VITELLI;;LAVAMANOS;94X48;;;CANTO 2MM;CIERRE LENTO OCULTO;RH MUEBLE VITELLI CANTO 2MM CIERRE LENTO OCULTO PARA LAVAMANOS 94X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE VITELI LVM 94X48 CANTO 2MM CIERRE LENTO OCULTO.ai;47,6;48;93,4;26;;18,7;18,9;36,8;57,2;;;;;
VBAN12-0050-000-0437;MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48 SODER/MALI;0437;MUEBLE;SODER/MALI;;;;SOPORTE Y ESTRUCTURA;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48.ai;47,6;85,3;78,4;12,6;;18,7;33,6;30,9;27,7;;;;;
VBAN12-0050-000-0439;MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48 MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;SOPORTE Y ESTRUCTURA;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48.ai;47,6;85,3;78,4;12,6;;18,7;33,6;30,9;27,7;;;;;
VBAN12-0050-000-0442;MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48 GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;SOPORTE Y ESTRUCTURA;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48.ai;47,6;85,3;78,4;12,6;;18,7;33,6;30,9;27,7;;;;;
VBAN12-0050-000-0447;MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48 CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;;SOPORTE Y ESTRUCTURA;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48.ai;47,6;85,3;78,4;12,6;;18,7;33,6;30,9;27,7;;;;;
VBAN12-0050-000-0458;MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48 TRIBECA;0458;MUEBLE;TRIBECA;;;;SOPORTE Y ESTRUCTURA;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48.ai;47,6;85,3;78,4;12,6;;18,7;33,6;30,9;27,7;;;;;
VBAN12-0050-000-0493;MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48 AUSTRAL;0493;MUEBLE;AUSTRAL;;;;SOPORTE Y ESTRUCTURA;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA GODAI LVM 79X48.ai;47,6;85,3;78,4;12,6;;18,7;33,6;30,9;27,7;;;;;
VBAN12-0051-000-0428;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48 PLOMO/GRAFFO;0428;MUEBLE;PLOMO/ GRAFFO;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48.ai;47,6;85,3;78,4;16,4;;18,7;33,6;30,9;36,1;;;;;
VBAN12-0051-000-0437;MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48 SODER/MALI;0437;MUEBLE;SODER/MALI;;;;SOPORTE Y ESTRUCTURA CON ENTREPAÑO;GODAI;;LAVAMANOS;79X48;;;;;MUEBLE GODAI SOPORTE Y ESTRUCTURA CON ENTREPAÑO PARA LAVAMANOS 79X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE SOPORTE Y ESTRUCTURA CON ENTREPAÑO GODAI LVM 79X48.ai;47,6;85,3;78,4;16,4;;18,7;33,6;30,9;36,1;;;;;
